🇨🇳央视,#genre#
舟山新闻综合,http://stream.wifizs.cn/xwzh/sd/live.m3u8
舟山新闻综合 ,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山群岛旅游,http://live.wifizs.cn/qdly/sd/live.m3u8
舟山群岛旅游,http://live1.plus.wifizs.cn/qdly/sd/live.m3u8?zzhed
舟山生活台,http://live.wifizs.cn/ggsh/sd/live.m3u8
舟山-嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
舟山-普陀综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
金华教育科技,http://live.plus.jinhua.com.cn/jykj/app/live.m3u8
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/app/live.m3u8
金华都市农村,http://live.plus.jinhua.com.cn/dsnc/sd/live.m3u8
义乌新闻综合,http://encoder3.ywcity.cn:5080/livestream/stn8zrsu.flv
义乌新闻综合,http://encoder3.ywcity.cn:5080/hls/stn8zrsu.m3u8
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
金华磐安生活,http://pili-live-hls.panews.cn/panews/live3000149-0.m3u8
金华磐安综合,http://pili-live-hls.panews.cn/panews/live526-0.m3u8
温州新闻综合,http://hls.dhtv.cn:8080/live/v1_15.m3u8
温州经济科教,http://hls.dhtv.cn:8080/live/v2_12.m3u8
温州都市生活,http://hls.dhtv.cn:8080/live/v3_13.m3u8
温州公共频道,http://hls.dhtv.cn:8080/live/v4_14.m3u8
湖州新闻综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8
嘉兴新闻综合,http://pluslive.jiaxingren.com/xwzh/sd/live.m3u8?zzhed
嘉兴文化影视,http://pluslive.jiaxingren.com/whys/sd/live.m3u8
泰顺新闻综合,http://taishun.news01.yunshanit.com/720p/StreamName.m3u8

🇨🇳🇭🇰🇲🇴🇹🇼港澳台,#genre#
香港开电视,http://sc2022.stream-link.org/tv2306.php?id=h13
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
凤凰资讯,http://180.143.112.210:8181/tsfile/live/1000_1.m3u8
凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://113.117.74.13:8081/hls/36/index.m3u8
凤凰资讯,http://103.112.191.9:880/LAOSAT1068.m3u8
凤凰资讯,http://www.372583307.top:4022/udp/233.50.200.192:5140
凤凰中文,http://180.143.112.210:8181/tsfile/live/1001_1.m3u8
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰中文,http://r.jdshipin.com/cCCzW 
凤凰中文,http://61.221.81.93:8078/hls/21/80/phoenixch.m3u8
凤凰中文,http://113.117.74.13:8081/hls/37/index.m3u8
凤凰香港,http://180.143.112.210:8181/tsfile/live/1002_1.m3u8
凤凰香港,http://php.17186.eu.org/phtv/fhhk.m3u8
凤凰香港,http://113.117.74.20:8081/hls/38/index.m3u8
凤凰香港,http://113.117.74.12:8081/hls/38/index.m3u8
凤凰香港,http://lcx-olt.8866.org:8181/tsfile/live/1071_1.m3u8
凤凰香港,http://162.19.247.76:22222/live/fenghuangxianggang/index.m3u8
凤凰香港,http://sc2022.stream-link.org/tv2306.php?id=h17
凤凰香港,https://cntv.sbs/fs?auth=2307100804&id=fhhk
凤凰香港,https://pull-l3-cny.douyincdn.com/live/YesLiveTV-20c60f9d-309f-4705-8f2f-5d0db8ee7fbc.m3u8
凤凰香港,https://cntv.sbs/fs?id=fhhk&auth=2307280808
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1674373416&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1668336154&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1668336354&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb1d]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
翡翠台,http://119.123.214.235:9000/bysid/1
翡翠台,https://dispatchnew.ulivetv.net/v/live/ccns0yuvkzpc.m3u8?stream_id=ccns0yuvkzpc&token=c0vzuc7wqkzk
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=20127
翡翠台,http://sc2022.stream-link.org/tv2306.php?id=h01
翡翠台,http://sc2022.stream-link.org/tv2306.php?id=h02
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=30025
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=20124
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=20124J2
翡翠台,http://103.45.68.47/gy/gy960/xsj.php?id=feicui
千禧经典,http://103.45.68.47/gy/gy960/xsj.php?id=tvb-classic
娱乐新闻,http://103.45.68.47/gy/gy960/xsj.php?id=TVB ylxw
粤语片,http://103.45.68.47/gy/gy960/xsj.php?id=tvb-yueyu
天映,http://103.45.68.47/gy/gy960/xsj.php?id=celestial
天映经典,http://103.45.68.47/gy/gy960/xsj.php?id=cccm
viutv,http://103.45.68.47/gy/gy960/xsj.php?id=viutv
viutv6,http://103.45.68.47/gy/gy960/xsj.php?id=viutv6
hoytv,http://103.45.68.47/gy/gy960/xsj.php?id=hoytv
hoy资讯,http://103.45.68.47/gy/gy960/xsj.php?id=hoy-info
星河,http://103.45.68.47/gy/gy960/xsj.php?id=tvb-xinghe
TVB明珠台,http://r.jdshipin.com/ZQ4kN
TVB明珠台,https://dispatchnew.ulivetv.net/v/live/ccns2cw1d7ls.m3u8?stream_id=ccns2cw1d7ls&token=c0vzuc7wqkzk
明珠台,http://radius.8866.org:800/hls/84/index.m3u8
明珠台,http://50.7.220.74:8278/pearl_twn/playlist.m3u8?tid=MC6C7041327570413275&ct=19226&tsum=681972baf66d69caf7cccc92a90e5aad
明珠台,http://60.208.16.27:1505/gudou.php?id=1351_4500
明珠台,http://119.123.214.235:9001/bysid/2
明珠台,http://103.45.68.47/gy/gy960/xsj.php?id=pearl
TVB明珠台,https://live.astradamy.com/tvbpearl/index.m3u8
TVB明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=30026
TVB明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=20125
TVB星河,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=4
TVB星河,http://sc2022.stream-link.org/tv2306.php?id=c01
TVB星河,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=4
TVB经典,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxKhNUGBfO_GdATzBMAV6h6g/ts
HOYTV,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=1
HOYTV,http://119.123.214.235:9003/bysid/77
HOY资讯,https://dispatchnew.ulivetv.net/v/live/ccns0cgwuf9c.m3u8?stream_id=ccns0cgwuf9c&token=c0vzuc7wqkzk
HOY资讯,http://119.123.214.235:9000/bysid/1
HOY资讯,http://119.123.214.235:9003/bysid/78
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线18,http://fhv8.yj011.net/sat/hk021.flv
有线18,http://fsv4.yj011.net/sat/hk021.flv
有线财经资讯台,https://sc2022.stream-link.org/list.php?id=h009
无线新闻,https://dispatchnew.ulivetv.net/v/live/ccns1uzk2bwg.m3u8?stream_id=ccns1uzk2bwg&token=c0vzuc7wqkzk
无线新闻,http://ali.hlspull.yximgs.com/live/fa7cdfad1a5aaf8370ebe88741741787.flv
无线新闻,http://107.167.12.58:27347/livehttpplay?channel_id=30024
无线新闻,http://107.167.12.58:27347/livehttpplay?channel_id=20123
无线新闻,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=153399&extension=ts
无线新闻,http://sc2022.stream-link.org/tv2306.php?id=h06
无线财经资讯台,https://dispatchnew.ulivetv.net/v/live/ccns2zd6z3y8.m3u8?stream_id=ccns2zd6z3y8&token=c0vzuc7wqkzk
无线财经资讯台,http://107.167.12.58:27347/livehttpplay?channel_id=30019
无线财经资讯台,http://107.167.12.58:27347/livehttpplay?channel_id=30022
无线财经资讯台,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
无线财经资讯台 ,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=14
无线财经资讯台,http://119.123.214.235:9001/bysid/85
无线财经资讯台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNR4FqM3EgPoN7yqNVDCIzY/ts
无线财经资讯台,http://sc2022.stream-link.org/tv2306.php?id=h05
无线财经资讯台,http://sc2022.stream-link.org/tv2306.php?id=h07
无线财经资讯台,http://107.167.12.58:27347/livehttpplay?channel_id=20121
无线财经资讯台,http://pl.laiyin.xyz/live/12.m3u8?auth_key=1691841680-0-0-162471992f5e513f2c31583d16cc2ae1
J2,http://107.167.12.58:27347/livehttpplay?channel_id=30030
J2,http://107.167.12.58:27347/livehttpplay?channel_id=20122
J2,http://107.167.12.58:27347/livehttpplay?channel_id=30023
J2,https://dispatchnew.ulivetv.net/v/live/ccns1caueri8.m3u8?stream_id=ccns1caueri8&token=c0vzuc7wqkzk
J2,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxHxPuwYBkq3c9qPtWNUkGtg/ts
J2 ,http://r.jdshipin.com/Nr5jq
J2,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=5
J2,http://119.123.214.235:9001/bysid/82
J2,http://103.45.68.47/gy/gy960/xsj.php?id=j2
ViuTV,https://dispatchnew.ulivetv.net/v/live/ccnuwp0ol8zk.m3u8?stream_id=ccnuwp0ol8zk&token=c0vzuc7wqkzk
VIU TV,http://radius.8866.org:800/hls/86/index.m3u8
VIU TV,http://r.jdshipin.com/vSJvl
VIU TV,http://107.167.12.58:27347/livehttpplay?channel_id=20131
VIU TV,http://107.167.12.58:27347/livehttpplay?channel_id=30032
VIUTV6,https://dispatchnew.ulivetv.net/v/live/ccnuxr010b0g.m3u8?stream_id=ccnuxr010b0g&token=c0vzuc7wqkzk
ViuTV 6,http://radius.8866.org:800/hls/85/index.m3u8
ViuTV 6,http://119.123.214.235:9000/bysid/96
ViuTV 6,http://107.167.12.58:27347/livehttpplay?channel_id=20132
ViuTV 6,http://107.167.12.58:27347/livehttpplay?channel_id=30033
香港国际财经,https://dispatchnew.ulivetv.net/v/live/ccnrz68enhz4.m3u8?stream_id=ccnrz68enhz4&token=c0vzuc7wqkzk
RTHK31,https://dispatchnew.ulivetv.net/v/live/ccnfegd7luio.m3u8?stream_id=ccnfegd7luio&token=c0vzuc7wqkzk
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK31,http://107.167.12.58:27347/livehttpplay?channel_id=20203
RTHK31,http://119.123.214.235:9002/bysid/31
RTHK31,http://107.167.12.58:27347/livehttpplay?channel_id=30066
RTHK31,http://103.45.68.47/gy/gy960/xsj.php?id=rthk31
RTHK32,http://103.45.68.47/gy/gy960/xsj.php?id=rthk32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
RHK32,http://107.167.12.58:27347/livehttpplay?channel_id=30028
RTHK32,http://119.123.214.235:9002/bysid/32
RTHK32,http://107.167.12.58:27347/livehttpplay?channel_id=30067
RTHK33,https://live.astradamy.com/hk33/index.m3u8
WWE,http://darg.site:2082/Gabi87/Gabi87/391741
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd&&&$1920x1080
澳门莲花,http://sc2022.stream-link.org/tv2306.php?id=h18
澳门莲花,http://www.238311.cn:555/lotustv.php
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳视澳门.720,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视澳门.720,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视卫星.720,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视卫星.720,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳门体育.720,http://61.244.22.5/ch4/sport_ch4.live/index.m3u8
澳门体育.720,http://61.244.22.5/ch4/sport_ch4.live/master.m3u8
澳门资讯.720,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门资讯.720,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
澳门综艺.720,http://61.244.22.5/ch6/hd_ch6.live/index.m3u8
澳门综艺.720,http://61.244.22.5/ch6/_definst_/hd_ch6.live/playlist.m3u8
澳视葡文.720,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳视葡文.720,http://61.244.22.5/ch2/ch2.live/playelist.m3u8
TVBS,http://50.7.238.114:8278/tvbs/playlist.m3u8?tid=MEFE3093330530933305&ct=19249&tsum=ce6b5e9293b3618104ad53084745a223
TVBS,http://198.16.100.90:8278/tvbs/playlist.m3u8?tid=MDED5111960351119603&ct=19226&tsum=49931e2d3885c468d56ffae2c2db9e6e
TVBS,http://198.16.100.90:8278/tvbs/playlist.m3u8?tid=MF8F6036660760366607&ct=19225&tsum=28b93d22eed82973d85656ff0a6978c5
TVBS,http://198.16.100.90:8278/tvbs/playlist.m3u8?tid=m0f93590c7a75&ct=18335&tsum=d55d4e5f3a3d424454dbc8d70e3bb1b6
TVBS,http://66.181.39.224/ml.php?id=tvbs
TVBS,http://sc2022.stream-link.org/tv2306.php?id=t14
TVBS,https://cntv.sbs/4gtv?id=4gtv-4gtv073
TVBS亚洲台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:6F:5A:5D&stream=153507&extension=ts&play_token=Pun5nieBxs
TVBS亚洲台,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS精彩台,#EXTINF:-1tvg-id="TVBS" tvg-name="TVBS" tvg-logo="https://epg.112114.xyz/logo/TVBS.png" group-title="港澳台"TVBS精彩台
TVBS欢乐台,http://66.181.39.224/ml.php?id=tvbshuanle_twn
TVBS新闻台,https://fsv4.yj011.net/sat/tv551.flv
TVBS新闻台,http://sc2022.stream-link.org/tv2306.php?id=t13
TVBS新闻台,https://lss-oal.line-scdn.net/p/live/hWL_tUph-CWIMYA58ADsaGwBPSAEUPE9dAQ9DbiJmECwmRQZnFRwMfhhxXgMQTUxOAQtPbjVmVjIqShdJKAAMeiFmDS06QUpJKxsbVSIMHjQ7Xi1NIBQzcEcTCxENIRZoHHcZRh9bDgxQYBdqCncXRAZPSQERYUQ8X2JG/1080/chunklist.m3u8
TVBS新闻台,#EXTINF:-1 tvg-id="6074" tvg-name="TVBS财经" tvg-logo="http://or00.stream-link.org/tv_logo/tvbs.png" group-title="港澳台"TVBS财经
中天新闻台,http://154.216.191.59/mk/免费直播交流群893454040.php?id=live1015
中天新闻台,https://cntv.sbs/4gtv?id=4gtv-4gtv009
中天新闻台,http://sc2022.stream-link.org/tv2306.php?id=t03
中天新闻台,http://211.72.65.236:8541/.m3u8
中天综合台,http://66.181.39.224/ml.php?id=ctizhonghe
中天综合台,https://sc2022.stream-link.org/list.php?id=t015
中天娱乐台,http://66.181.39.224/ml.php?id=ctient
中天娱乐台,http://162.19.247.76:22222/live/ztyl/index.m3u8
中天亚洲,http://sc2022.stream-link.org/tv2306.php?id=t15
中天亚洲,http://162.19.247.76:22222/live/ztyz/index.m3u8
寰宇新闻台国际台,https://cntv.sbs/4gtv?id=litv-longturn14
寰宇新闻台国际台,http://154.216.191.59/mk/免费直播交流群893454040.php?id=live1222
寰宇新闻台国际台,http://sc2022.stream-link.org/tv2306.php?id=t07
寰宇新闻台台湾台,https://sc2022.stream-link.org/list.php?id=t008
寰宇新闻台台湾台,http://sc2022.stream-link.org/tv2306.php?id=t08
华视新闻 ,http://sc2022.stream-link.org/tv2306.php?id=t04
华视,http://162.19.247.76:22222/live/huashi/index.m3u8
中视,http://fsv4.yj011.net/sat/tv091.flv
中视,http://162.19.247.76:22222/live/zhongshi/index.m3u8
中视新闻,https://cntv.sbs/4gtv?id=4gtv-4gtv074
中视新闻,http://sc2022.stream-link.org/tv2306.php?id=t05
台视,http://162.19.247.76:22222/live/taishi/index.m3u8
民视,https://cntv.sbs/4gtv?id=4gtv-4gtv002
民视,http://fsv4.yj011.net/sat/tv051.flv
民视第一台,https://cntv.sbs/4gtv?id=4gtv-4gtv003
民视第一台,http://sc2022.stream-link.org/tv2306.php?id=t18
民视新闻台,https://cntv.sbs/4gtv?id=litv-ftv13
民视新闻台 ,http://sc2022.stream-link.org/tv2306.php?id=t06
民视台湾台,https://cntv.sbs/4gtv?id=4gtv-4gtv001
民视台湾台,http://198.16.100.90:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
民视台湾台,http://sc2022.stream-link.org/tv2306.php?id=t19
民视综艺台,http://sc2022.stream-link.org/tv2306.php?id=t20
民视综艺台,https://cntv.sbs/4gtv?id=4gtv-4gtv004
民视旅游,http://sc2022.stream-link.org/tv2306.php?id=t22
民视旅游,https://cntv.sbs/4gtv?id=litv-ftv07
三立綜合台,https://cntv.sbs/4gtv?id=4gtv-live206
三立新闻,http://sc2022.stream-link.org/tv2306.php?id=t10
三立新闻+,http://sc2022.stream-link.org/tv2306.php?id=t11
三立台湾,http://sc2022.stream-link.org/tv2306.php?id=t23
三立台湾,http://211.72.65.236:8521/.m3u8
三立都会,http://sc2022.stream-link.org/tv2306.php?id=t24
东森新闻,https://lss-oal.line-scdn.net/p/live/hgTFtmGmWOXoVYD5kGTsqAxlPeBkNPH9GIRd2Yjd2PxkwPTZ_MgN2ZgFxbhsJTXxWGAt_dixmZiozSidRMQA8YjhmPxkdQiJGDBsrTTsMLiwiXh1VORQDaF4TOwkUISZwBXcpXgZbPhRJYCdyE3cnXB9PeRkIYXQkRmJ2/1080/chunklist.m3u8
东森新闻,http://61.221.81.93:8078/hls/33/80/ebcnews.m3u8
东森新闻,http://211.72.65.236:8540/.m3u8
东森财经新闻,http://sc2022.stream-link.org/tv2306.php?id=t02
东森电影台,http://162.19.247.76:22222/live/dsdyt/index.m3u8
东森洋片,http://107.151.203.111:2209/135/hk.php?id=dsypt
东森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
东森戏剧,http://162.19.247.76:22222/live/dsxj/index.m3u8
东森戏剧,http://66.181.39.224/ml.php?id=ettvdrama
东森yoyo,http://sc2022.stream-link.org/tv2306.php?id=t26
公視戲劇,https://cntv.sbs/4gtv?id=4gtv-4gtv042
年代新闻,http://211.72.65.236:8516/.m3u8
纬来电影,http://66.181.39.224/ml.php?id=videolandmovie
愛爾達娛樂台,https://cntv.sbs/4gtv?id=4gtv-4gtv070
靖天电影台,https://cntv.sbs/4gtv?id=4gtv-4gtv061
靖天日本台,https://cntv.sbs/4gtv?id=4gtv-4gtv047
卫视中文台,http://211.72.65.236:8523/.m3u8
HBO XTREXE EN,http://208.115.225.174:14165
HBO SIGNATURI EN,http://208.115.225.174:14160
HBO EN,http://208.115.225.174:14136
HBO2 EN,http://208.115.225.174:14140
NHBO Family EN,http://208.115.225.174:14144
HBO Mundi EN,http://208.115.225.174:14148
HBO+ EN,http://208.115.225.174:14152
HBO POP EN,HBO POPhttp://208.115.225.174:14156
WBTV,http://208.115.225.174:14132
Universal+,http://208.115.225.174:14128
SBT TV,http://208.115.225.174:14170
SBT TV,http://208.115.225.174:14173
动物星球 EN,http://208.115.225.174:14192
国外1,http://208.115.225.174:14259
国外2,http://208.115.225.174:14263
美亚电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=113
龙华电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=107
龙华日韩,http://211.72.65.236:8550/.m3u8
龙华日韩,https://cntv.sbs/4gtv?id=litv-longturn11
天映频道,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=110
startworld,http://211.72.65.236:8561/.m3u8
环球电影台,http://hplay.xyz/aqqtamco/vk3e30K4Yi/34871
 CGTN Documentary,http://livedoc.cgtn.com/1000d/prog_index.m3u8
 CGTN Documentary,https://livedoc.cgtn.com/500d/prog_index.m3u8?zshijd
 WWE,http://103.112.191.9:880/LAOSAT1030.m3u8
 Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
 Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/playlist.m3u8
时尚台FTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
时尚台FTV,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
时尚台FTV,http://103.112.191.9:880/LAOSAT1088.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
影迷數位電影台,https://cntv.sbs/4gtv?id=4gtv-4gtv01
視納華仁紀實頻道,https://cntv.sbs/4gtv?id=4gtv-4gtv013
VOA美國之音,https://cntv.sbs/4gtv?id=litv-ftv03
大愛電視,https://cntv.sbs/4gtv?id=4gtv-live007
CI 罪案偵查頻道,https://cntv.sbs/4gtv?id=4gtv-live027
History 歷史頻道,https://cntv.sbs/4gtv?id=4gtv-live026
MTV Live HD 音樂頻道,https://cntv.sbs/4gtv?id=4gtv-live025
CNBC Asia 財經台,https://cntv.sbs/4gtv?id=4gtv-live130
Love Nature,https://cntv.sbs/4gtv?id=4gtv-live208

🇨🇳国际,#genre#
AL Jazeera FHD,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
ArirangTV FHD,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV HD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV HD,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
ABC News,http://sc2022.stream-link.org/tv2306.php?id=e02
CNA新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
CNA新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
CNA新闻,http://sc2022.stream-link.org/tv2306.php?id=e06
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
BBC,http://sc2022.stream-link.org/tv2306.php?id=e05
CNN ,https://sc2022.stream-link.org/list.php?id=e007
CNN ,http://sc2022.stream-link.org/tv2306.php?id=e07
DW  News,https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/index.m3u8
DW News,http://sc2022.stream-link.org/tv2306.php?id=e08
EURO News,https://d1mpprlbe8tn2j.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/euronewsLive/87O7AhxRUdeeIVqf/ewnsabren_eng.m3u8
EURO News,http://sc2022.stream-link.org/tv2306.php?id=e09
NBC NEWS,https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
NBC News Now FHD,http://nbcnews2.akamaized.net/hls/live/723426-b/NBCNewsPlaymaker24x7Linear99a3a827-ua/master.m3u8
NHK,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8?zshijd
NHK WORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK世界,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
SkyNews ,http://sc2022.stream-link.org/tv2306.php?id=e16
MTN HD,#EXTINF:-1 tvg-id="9999" tvg-name="noepg" tvg-logo="http://or00.stream-link.org/tv_logo/ann-news.png" group-title="英语新闻"ANN News
Asianet News,http://sc2022.stream-link.org/tv2306.php?id=e04
GB News,http://sc2022.stream-link.org/tv2306.php?id=e12
Haber Turk,http://sc2022.stream-link.org/tv2306.php?id=e13
Radio Ticino,http://sc2022.stream-link.org/tv2306.php?id=e17
Smithsonian Channel,http://sc2022.stream-link.org/tv2306.php?id=e18
Love Nature,http://sc2022.stream-link.org/tv2306.php?id=e19
Lego,http://sc2022.stream-link.org/tv2306.php?id=e20
Arirang[1920*1080],http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang[1920*1080],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
Arirang[1920*1080],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
BBS Buddhist Broadcasting,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
